# ---------------------------------- WARNING ----------------------------------------						
# Some of the data that you have obtained from this U.S. Geological Survey database may not 						
# have received Director's approval.  Any such data values are qualified as provisional and 						
# are subject to revision.  Provisional data are released on the condition that neither the 						
# USGS nor the United States Government may be held liable for any damages resulting from its use.						
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.						
#						
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output						
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals						
#						
# Contact:   gs-w_support_nwisweb@usgs.gov						
# retrieved: 2024-12-02 03:09:35 -05:00 (nadww01)						
#						
# Data for the following 1 site(s) are contained in this file						
USGS	14144700	1/20/2019	22:00	PST	121000	A
USGS	14144700	1/20/2019	23:00	PST	121000	A
USGS	14144700	1/21/2019	0:00	PST	121000	A
USGS	14144700	1/21/2019	1:00	PST	121000	A
USGS	14144700	1/21/2019	2:00	PST	121000	A
USGS	14144700	1/21/2019	3:00	PST	121000	A
USGS	14144700	1/21/2019	4:00	PST	121000	A
USGS	14144700	1/21/2019	5:00	PST	121000	A
USGS	14144700	1/21/2019	6:00	PST	121000	A
USGS	14144700	1/21/2019	7:00	PST	121000	A
USGS	14144700	1/21/2019	8:00	PST	121000	A
USGS	14144700	1/21/2019	9:00	PST	121000	A
USGS	14144700	1/21/2019	10:00	PST	121000	A
USGS	14144700	1/21/2019	11:00	PST	122000	A
USGS	14144700	1/21/2019	12:00	PST	122000	A
USGS	14144700	1/21/2019	13:00	PST	122000	A
USGS	14144700	1/21/2019	14:00	PST	122000	A
USGS	14144700	1/21/2019	15:00	PST	123000	A
USGS	14144700	1/21/2019	16:00	PST	123000	A
USGS	14144700	1/21/2019	17:00	PST	123000	A
USGS	14144700	1/21/2019	18:00	PST	124000	A
USGS	14144700	1/21/2019	19:00	PST	124000	A
USGS	14144700	1/21/2019	20:00	PST	124000	A
USGS	14144700	1/21/2019	21:00	PST	125000	A
USGS	14144700	1/21/2019	22:00	PST	125000	A
USGS	14144700	1/21/2019	23:00	PST	126000	A
USGS	14144700	1/22/2019	0:00	PST	126000	A
USGS	14144700	1/22/2019	1:00	PST	127000	A
USGS	14144700	1/22/2019	2:00	PST	128000	A
USGS	14144700	1/22/2019	3:00	PST	128000	A
USGS	14144700	1/22/2019	4:00	PST	129000	A
USGS	14144700	1/22/2019	5:00	PST	129000	A
USGS	14144700	1/22/2019	6:00	PST	130000	A
USGS	14144700	1/22/2019	7:00	PST	131000	A
USGS	14144700	1/22/2019	8:00	PST	131000	A
USGS	14144700	1/22/2019	9:00	PST	132000	A
USGS	14144700	1/22/2019	10:00	PST	133000	A
USGS	14144700	1/22/2019	11:00	PST	133000	A
USGS	14144700	1/22/2019	12:00	PST	134000	A
USGS	14144700	1/22/2019	13:00	PST	134000	A
USGS	14144700	1/22/2019	14:00	PST	135000	A
USGS	14144700	1/22/2019	15:00	PST	135000	A
USGS	14144700	1/22/2019	16:00	PST	136000	A
USGS	14144700	1/22/2019	17:00	PST	136000	A
USGS	14144700	1/22/2019	18:00	PST	137000	A
USGS	14144700	1/22/2019	19:00	PST	137000	A
USGS	14144700	1/22/2019	20:00	PST	137000	A
USGS	14144700	1/22/2019	21:00	PST	138000	A
USGS	14144700	1/22/2019	22:00	PST	138000	A
USGS	14144700	1/22/2019	23:00	PST	138000	A
USGS	14144700	1/23/2019	0:00	PST	139000	A
USGS	14144700	1/23/2019	1:00	PST	139000	A
USGS	14144700	1/23/2019	2:00	PST	139000	A
USGS	14144700	1/23/2019	3:00	PST	139000	A
USGS	14144700	1/23/2019	4:00	PST	139000	A
USGS	14144700	1/23/2019	5:00	PST	139000	A
USGS	14144700	1/23/2019	6:00	PST	139000	A
USGS	14144700	1/23/2019	7:00	PST	139000	A
USGS	14144700	1/23/2019	8:00	PST	139000	A
USGS	14144700	1/23/2019	9:00	PST	139000	A
USGS	14144700	1/23/2019	10:00	PST	139000	A
USGS	14144700	1/23/2019	11:00	PST	139000	A
USGS	14144700	1/23/2019	12:00	PST	139000	A
USGS	14144700	1/23/2019	13:00	PST	139000	A
USGS	14144700	1/23/2019	14:00	PST	139000	A
USGS	14144700	1/23/2019	15:00	PST	139000	A
USGS	14144700	1/23/2019	16:00	PST	139000	A
USGS	14144700	1/23/2019	17:00	PST	139000	A
USGS	14144700	1/23/2019	18:00	PST	138000	A
USGS	14144700	1/23/2019	19:00	PST	138000	A
USGS	14144700	1/23/2019	20:00	PST	138000	A
USGS	14144700	1/23/2019	21:00	PST	139000	A
USGS	14144700	1/23/2019	22:00	PST	139000	A
USGS	14144700	1/23/2019	23:00	PST	139000	A
USGS	14144700	1/24/2019	0:00	PST	139000	A
USGS	14144700	1/24/2019	1:00	PST	139000	A
USGS	14144700	1/24/2019	2:00	PST	139000	A
USGS	14144700	1/24/2019	3:00	PST	139000	A
USGS	14144700	1/24/2019	4:00	PST	139000	A
USGS	14144700	1/24/2019	5:00	PST	139000	A
USGS	14144700	1/24/2019	6:00	PST	140000	A
USGS	14144700	1/24/2019	7:00	PST	140000	A
USGS	14144700	1/24/2019	8:00	PST	140000	A
USGS	14144700	1/24/2019	9:00	PST	141000	A
USGS	14144700	1/24/2019	10:00	PST	141000	A
USGS	14144700	1/24/2019	11:00	PST	141000	A
USGS	14144700	1/24/2019	12:00	PST	142000	A
USGS	14144700	1/24/2019	13:00	PST	142000	A
USGS	14144700	1/24/2019	14:00	PST	142000	A
USGS	14144700	1/24/2019	15:00	PST	143000	A
USGS	14144700	1/24/2019	16:00	PST	143000	A
USGS	14144700	1/24/2019	17:00	PST	144000	A
USGS	14144700	1/24/2019	18:00	PST	144000	A
USGS	14144700	1/24/2019	19:00	PST	144000	A
USGS	14144700	1/24/2019	20:00	PST	145000	A
USGS	14144700	1/24/2019	21:00	PST	145000	A
USGS	14144700	1/24/2019	22:00	PST	145000	A
USGS	14144700	1/24/2019	23:00	PST	145000	A
USGS	14144700	1/25/2019	0:00	PST	146000	A
USGS	14144700	1/25/2019	1:00	PST	146000	A
USGS	14144700	1/25/2019	2:00	PST	146000	A
USGS	14144700	1/25/2019	3:00	PST	146000	A
USGS	14144700	1/25/2019	4:00	PST	146000	A
USGS	14144700	1/25/2019	5:00	PST	146000	A
USGS	14144700	1/25/2019	6:00	PST	146000	A
USGS	14144700	1/25/2019	7:00	PST	146000	A
USGS	14144700	1/25/2019	8:00	PST	146000	A
USGS	14144700	1/25/2019	9:00	PST	146000	A
USGS	14144700	1/25/2019	10:00	PST	146000	A
USGS	14144700	1/25/2019	11:00	PST	146000	A
USGS	14144700	1/25/2019	12:00	PST	146000	A
USGS	14144700	1/25/2019	13:00	PST	145000	A
USGS	14144700	1/25/2019	14:00	PST	145000	A
USGS	14144700	1/25/2019	15:00	PST	145000	A
USGS	14144700	1/25/2019	16:00	PST	145000	A
USGS	14144700	1/25/2019	17:00	PST	145000	A
USGS	14144700	1/25/2019	18:00	PST	144000	A
USGS	14144700	1/25/2019	19:00	PST	144000	A
USGS	14144700	1/25/2019	20:00	PST	144000	A
USGS	14144700	1/25/2019	21:00	PST	143000	A
USGS	14144700	1/25/2019	22:00	PST	143000	A
USGS	14144700	1/25/2019	23:00	PST	143000	A
USGS	14144700	1/26/2019	0:00	PST	143000	A
USGS	14144700	1/26/2019	1:00	PST	142000	A
USGS	14144700	1/26/2019	2:00	PST	142000	A
USGS	14144700	1/26/2019	3:00	PST	142000	A
USGS	14144700	1/26/2019	4:00	PST	141000	A
USGS	14144700	1/26/2019	5:00	PST	141000	A
USGS	14144700	1/26/2019	6:00	PST	141000	A
USGS	14144700	1/26/2019	7:00	PST	141000	A
USGS	14144700	1/26/2019	8:00	PST	140000	A
USGS	14144700	1/26/2019	9:00	PST	140000	A
USGS	14144700	1/26/2019	10:00	PST	140000	A
USGS	14144700	1/26/2019	11:00	PST	139000	A
USGS	14144700	1/26/2019	12:00	PST	139000	A
USGS	14144700	1/26/2019	13:00	PST	139000	A
USGS	14144700	1/26/2019	14:00	PST	138000	A
USGS	14144700	1/26/2019	15:00	PST	138000	A
USGS	14144700	1/26/2019	16:00	PST	137000	A
USGS	14144700	1/26/2019	17:00	PST	137000	A
USGS	14144700	1/26/2019	18:00	PST	137000	A
USGS	14144700	1/26/2019	19:00	PST	136000	A
USGS	14144700	1/26/2019	20:00	PST	136000	A
USGS	14144700	1/26/2019	21:00	PST	135000	A
USGS	14144700	1/26/2019	22:00	PST	135000	A
USGS	14144700	1/26/2019	23:00	PST	134000	A
USGS	14144700	1/27/2019	0:00	PST	134000	A
USGS	14144700	1/27/2019	1:00	PST	133000	A
USGS	14144700	1/27/2019	2:00	PST	133000	A
USGS	14144700	1/27/2019	3:00	PST	132000	A
USGS	14144700	1/27/2019	4:00	PST	132000	A
USGS	14144700	1/27/2019	5:00	PST	131000	A
USGS	14144700	1/27/2019	6:00	PST	131000	A
USGS	14144700	1/27/2019	7:00	PST	130000	A
USGS	14144700	1/27/2019	8:00	PST	130000	A
USGS	14144700	1/27/2019	9:00	PST	129000	A
USGS	14144700	1/27/2019	10:00	PST	129000	A
USGS	14144700	1/27/2019	11:00	PST	129000	A
USGS	14144700	1/27/2019	12:00	PST	128000	A
USGS	14144700	1/27/2019	13:00	PST	128000	A
USGS	14144700	1/27/2019	14:00	PST	128000	A
USGS	14144700	1/27/2019	15:00	PST	127000	A
USGS	14144700	1/27/2019	16:00	PST	127000	A
USGS	14144700	1/27/2019	17:00	PST	127000	A
USGS	14144700	1/27/2019	18:00	PST	127000	A
USGS	14144700	1/27/2019	19:00	PST	127000	A
USGS	14144700	1/27/2019	20:00	PST	127000	A
USGS	14144700	1/27/2019	21:00	PST	127000	A
USGS	14144700	1/27/2019	22:00	PST	127000	A
USGS	14144700	1/27/2019	23:00	PST	127000	A
USGS	14144700	1/28/2019	0:00	PST	127000	A
USGS	14144700	1/28/2019	1:00	PST	127000	A
USGS	14144700	1/28/2019	2:00	PST	127000	A
USGS	14144700	1/28/2019	3:00	PST	127000	A
USGS	14144700	1/28/2019	4:00	PST	128000	A
USGS	14144700	1/28/2019	5:00	PST	128000	A
USGS	14144700	1/28/2019	6:00	PST	128000	A
USGS	14144700	1/28/2019	7:00	PST	128000	A
USGS	14144700	1/28/2019	8:00	PST	129000	A
USGS	14144700	1/28/2019	9:00	PST	129000	A
USGS	14144700	1/28/2019	10:00	PST	129000	A
USGS	14144700	1/28/2019	11:00	PST	129000	A
USGS	14144700	1/28/2019	12:00	PST	130000	A
USGS	14144700	1/28/2019	13:00	PST	130000	A
USGS	14144700	1/28/2019	14:00	PST	130000	A
USGS	14144700	1/28/2019	15:00	PST	130000	A
USGS	14144700	1/28/2019	16:00	PST	131000	A
USGS	14144700	1/28/2019	17:00	PST	131000	A
USGS	14144700	1/28/2019	18:00	PST	131000	A
USGS	14144700	1/28/2019	19:00	PST	131000	A
USGS	14144700	1/28/2019	20:00	PST	131000	A
USGS	14144700	1/28/2019	21:00	PST	132000	A
USGS	14144700	1/28/2019	22:00	PST	132000	A
USGS	14144700	1/28/2019	23:00	PST	132000	A
USGS	14144700	1/29/2019	0:00	PST	132000	A
USGS	14144700	1/29/2019	1:00	PST	132000	A
USGS	14144700	1/29/2019	2:00	PST	132000	A
USGS	14144700	1/29/2019	3:00	PST	132000	A
USGS	14144700	1/29/2019	4:00	PST	132000	A
USGS	14144700	1/29/2019	5:00	PST	132000	A
USGS	14144700	1/29/2019	6:00	PST	132000	A
USGS	14144700	1/29/2019	7:00	PST	132000	A
USGS	14144700	1/29/2019	8:00	PST	132000	A
USGS	14144700	1/29/2019	9:00	PST	132000	A
USGS	14144700	1/29/2019	10:00	PST	132000	A
USGS	14144700	1/29/2019	11:00	PST	132000	A
USGS	14144700	1/29/2019	12:00	PST	132000	A
USGS	14144700	1/29/2019	13:00	PST	132000	A
USGS	14144700	1/29/2019	14:00	PST	132000	A
USGS	14144700	1/29/2019	15:00	PST	132000	A
USGS	14144700	1/29/2019	16:00	PST	131000	A
USGS	14144700	1/29/2019	17:00	PST	131000	A
USGS	14144700	1/29/2019	18:00	PST	131000	A
USGS	14144700	1/29/2019	19:00	PST	131000	A
USGS	14144700	1/29/2019	20:00	PST	131000	A
USGS	14144700	1/29/2019	21:00	PST	131000	A
USGS	14144700	1/29/2019	22:00	PST	131000	A
USGS	14144700	1/29/2019	23:00	PST	131000	A
USGS	14144700	1/30/2019	0:00	PST	131000	A:e
USGS	14144700	1/30/2019	1:00	PST	131000	A:e
USGS	14144700	1/30/2019	2:00	PST	131000	A:e
USGS	14144700	1/30/2019	3:00	PST	131000	A:e
USGS	14144700	1/30/2019	4:00	PST	131000	A:e
USGS	14144700	1/30/2019	5:00	PST	132000	A:e
USGS	14144700	1/30/2019	6:00	PST	132000	A:e
USGS	14144700	1/30/2019	7:00	PST	132000	A:e
USGS	14144700	1/30/2019	8:00	PST	132000	A:e
USGS	14144700	1/30/2019	9:00	PST	132000	A:e
USGS	14144700	1/30/2019	10:00	PST	133000	A:e
USGS	14144700	1/30/2019	11:00	PST	133000	A:e
USGS	14144700	1/30/2019	12:00	PST	133000	A:e
USGS	14144700	1/30/2019	13:00	PST	133000	A:e
USGS	14144700	1/30/2019	14:00	PST	134000	A:e
USGS	14144700	1/30/2019	15:00	PST	134000	A:e
USGS	14144700	1/30/2019	16:00	PST	135000	A:e
USGS	14144700	1/30/2019	17:00	PST	135000	A:e
USGS	14144700	1/30/2019	18:00	PST	135000	A:e
USGS	14144700	1/30/2019	19:00	PST	136000	A:e
USGS	14144700	1/30/2019	20:00	PST	136000	A:e
USGS	14144700	1/30/2019	21:00	PST	136000	A:e
USGS	14144700	1/30/2019	22:00	PST	137000	A:e
USGS	14144700	1/30/2019	23:00	PST	137000	A:e
USGS	14144700	1/31/2019	0:00	PST	138000	A:e
USGS	14144700	1/31/2019	1:00	PST	138000	A:e
USGS	14144700	1/31/2019	2:00	PST	138000	A:e
USGS	14144700	1/31/2019	3:00	PST	139000	A:e
USGS	14144700	1/31/2019	4:00	PST	139000	A:e
USGS	14144700	1/31/2019	5:00	PST	139000	A:e
USGS	14144700	1/31/2019	6:00	PST	139000	A:e
USGS	14144700	1/31/2019	7:00	PST	140000	A:e
USGS	14144700	1/31/2019	8:00	PST	140000	A:e
USGS	14144700	1/31/2019	9:00	PST	140000	A:e
USGS	14144700	1/31/2019	10:00	PST	140000	A:e
USGS	14144700	1/31/2019	11:00	PST	140000	A:e
USGS	14144700	1/31/2019	12:00	PST	140000	A:e
USGS	14144700	1/31/2019	13:00	PST	141000	A:e
USGS	14144700	1/31/2019	14:00	PST	141000	A:e
USGS	14144700	1/31/2019	15:00	PST	141000	A:e
USGS	14144700	1/31/2019	16:00	PST	141000	A:e
USGS	14144700	1/31/2019	17:00	PST	141000	A:e
USGS	14144700	1/31/2019	18:00	PST	140000	A:e
USGS	14144700	1/31/2019	19:00	PST	140000	A:e
USGS	14144700	1/31/2019	20:00	PST	140000	A:e
USGS	14144700	1/31/2019	21:00	PST	140000	A:e
USGS	14144700	1/31/2019	22:00	PST	140000	A:e
USGS	14144700	1/31/2019	23:00	PST	139000	A:e
USGS	14144700	2/1/2019	0:00	PST	139000	A:e
USGS	14144700	2/1/2019	1:00	PST	139000	A:e
USGS	14144700	2/1/2019	2:00	PST	138000	A:e
USGS	14144700	2/1/2019	3:00	PST	138000	A:e
USGS	14144700	2/1/2019	4:00	PST	137000	A:e
USGS	14144700	2/1/2019	5:00	PST	137000	A:e
USGS	14144700	2/1/2019	6:00	PST	136000	A:e
USGS	14144700	2/1/2019	7:00	PST	136000	A:e
USGS	14144700	2/1/2019	8:00	PST	135000	A:e
USGS	14144700	2/1/2019	9:00	PST	135000	A:e
USGS	14144700	2/1/2019	10:00	PST	134000	A:e
USGS	14144700	2/1/2019	11:00	PST	133000	A:e
USGS	14144700	2/1/2019	12:00	PST	133000	A:e
USGS	14144700	2/1/2019	13:00	PST	132000	A:e
USGS	14144700	2/1/2019	14:00	PST	131000	A:e
USGS	14144700	2/1/2019	15:00	PST	131000	A:e
USGS	14144700	2/1/2019	16:00	PST	130000	A:e
USGS	14144700	2/1/2019	17:00	PST	129000	A:e
USGS	14144700	2/1/2019	18:00	PST	129000	A:e
USGS	14144700	2/1/2019	19:00	PST	128000	A:e
USGS	14144700	2/1/2019	20:00	PST	128000	A:e
USGS	14144700	2/1/2019	21:00	PST	127000	A:e
USGS	14144700	2/1/2019	22:00	PST	127000	A:e
USGS	14144700	2/1/2019	23:00	PST	127000	A:e
USGS	14144700	2/2/2019	0:00	PST	126000	A:e
USGS	14144700	2/2/2019	1:00	PST	126000	A:e
USGS	14144700	2/2/2019	2:00	PST	126000	A:e
USGS	14144700	2/2/2019	3:00	PST	126000	A:e
USGS	14144700	2/2/2019	4:00	PST	126000	A:e
USGS	14144700	2/2/2019	5:00	PST	126000	A
USGS	14144700	2/2/2019	6:00	PST	126000	A
USGS	14144700	2/2/2019	7:00	PST	126000	A
USGS	14144700	2/2/2019	8:00	PST	126000	A
USGS	14144700	2/2/2019	9:00	PST	126000	A
USGS	14144700	2/2/2019	10:00	PST	126000	A
USGS	14144700	2/2/2019	11:00	PST	127000	A
USGS	14144700	2/2/2019	12:00	PST	127000	A
USGS	14144700	2/2/2019	13:00	PST	127000	A
USGS	14144700	2/2/2019	14:00	PST	128000	A
USGS	14144700	2/2/2019	15:00	PST	128000	A
USGS	14144700	2/2/2019	16:00	PST	128000	A
USGS	14144700	2/2/2019	17:00	PST	129000	A
USGS	14144700	2/2/2019	18:00	PST	129000	A
USGS	14144700	2/2/2019	19:00	PST	129000	A
USGS	14144700	2/2/2019	20:00	PST	130000	A
USGS	14144700	2/2/2019	21:00	PST	130000	A
USGS	14144700	2/2/2019	22:00	PST	130000	A
USGS	14144700	2/2/2019	23:00	PST	130000	A
USGS	14144700	2/3/2019	0:00	PST	131000	A
USGS	14144700	2/3/2019	1:00	PST	131000	A
USGS	14144700	2/3/2019	2:00	PST	131000	A
USGS	14144700	2/3/2019	3:00	PST	131000	A
USGS	14144700	2/3/2019	4:00	PST	131000	A
USGS	14144700	2/3/2019	5:00	PST	131000	A
USGS	14144700	2/3/2019	6:00	PST	131000	A
USGS	14144700	2/3/2019	7:00	PST	131000	A
USGS	14144700	2/3/2019	8:00	PST	131000	A
USGS	14144700	2/3/2019	9:00	PST	131000	A
USGS	14144700	2/3/2019	10:00	PST	131000	A
USGS	14144700	2/3/2019	11:00	PST	131000	A
USGS	14144700	2/3/2019	12:00	PST	131000	A
USGS	14144700	2/3/2019	13:00	PST	131000	A
USGS	14144700	2/3/2019	14:00	PST	131000	A
USGS	14144700	2/3/2019	15:00	PST	131000	A
USGS	14144700	2/3/2019	16:00	PST	131000	A
USGS	14144700	2/3/2019	17:00	PST	131000	A
USGS	14144700	2/3/2019	18:00	PST	131000	A
USGS	14144700	2/3/2019	19:00	PST	131000	A
USGS	14144700	2/3/2019	20:00	PST	131000	A
USGS	14144700	2/3/2019	21:00	PST	131000	A
USGS	14144700	2/3/2019	22:00	PST	131000	A
USGS	14144700	2/3/2019	23:00	PST	131000	A
USGS	14144700	2/4/2019	0:00	PST	131000	A
USGS	14144700	2/4/2019	1:00	PST	131000	A
USGS	14144700	2/4/2019	2:00	PST	131000	A
USGS	14144700	2/4/2019	3:00	PST	132000	A
USGS	14144700	2/4/2019	4:00	PST	132000	A
USGS	14144700	2/4/2019	5:00	PST	132000	A
USGS	14144700	2/4/2019	6:00	PST	132000	A
USGS	14144700	2/4/2019	7:00	PST	133000	A
USGS	14144700	2/4/2019	8:00	PST	133000	A
USGS	14144700	2/4/2019	9:00	PST	133000	A
USGS	14144700	2/4/2019	10:00	PST	133000	A
USGS	14144700	2/4/2019	11:00	PST	134000	A
USGS	14144700	2/4/2019	12:00	PST	134000	A
USGS	14144700	2/4/2019	13:00	PST	134000	A
USGS	14144700	2/4/2019	14:00	PST	135000	A
USGS	14144700	2/4/2019	15:00	PST	135000	A
USGS	14144700	2/4/2019	16:00	PST	135000	A
USGS	14144700	2/4/2019	17:00	PST	135000	A
USGS	14144700	2/4/2019	18:00	PST	135000	A
USGS	14144700	2/4/2019	19:00	PST	136000	A
USGS	14144700	2/4/2019	20:00	PST	136000	A
USGS	14144700	2/4/2019	21:00	PST	136000	A
USGS	14144700	2/4/2019	22:00	PST	136000	A
USGS	14144700	2/4/2019	23:00	PST	136000	A
USGS	14144700	2/5/2019	0:00	PST	137000	A
USGS	14144700	2/5/2019	1:00	PST	137000	A
USGS	14144700	2/5/2019	2:00	PST	137000	A
USGS	14144700	2/5/2019	3:00	PST	137000	A
USGS	14144700	2/5/2019	4:00	PST	137000	A
USGS	14144700	2/5/2019	5:00	PST	137000	A
USGS	14144700	2/5/2019	6:00	PST	138000	A
USGS	14144700	2/5/2019	7:00	PST	138000	A
USGS	14144700	2/5/2019	8:00	PST	138000	A
USGS	14144700	2/5/2019	9:00	PST	138000	A
USGS	14144700	2/5/2019	10:00	PST	139000	A
USGS	14144700	2/5/2019	11:00	PST	139000	A
USGS	14144700	2/5/2019	12:00	PST	139000	A
USGS	14144700	2/5/2019	13:00	PST	139000	A
USGS	14144700	2/5/2019	14:00	PST	140000	A
USGS	14144700	2/5/2019	15:00	PST	140000	A
USGS	14144700	2/5/2019	16:00	PST	140000	A
USGS	14144700	2/5/2019	17:00	PST	141000	A
USGS	14144700	2/5/2019	18:00	PST	141000	A
USGS	14144700	2/5/2019	19:00	PST	141000	A
USGS	14144700	2/5/2019	20:00	PST	142000	A
USGS	14144700	2/5/2019	21:00	PST	142000	A
USGS	14144700	2/5/2019	22:00	PST	142000	A
USGS	14144700	2/5/2019	23:00	PST	143000	A
USGS	14144700	2/6/2019	0:00	PST	143000	A
USGS	14144700	2/6/2019	1:00	PST	143000	A
USGS	14144700	2/6/2019	2:00	PST	144000	A
USGS	14144700	2/6/2019	3:00	PST	144000	A
USGS	14144700	2/6/2019	4:00	PST	144000	A
USGS	14144700	2/6/2019	5:00	PST	144000	A
USGS	14144700	2/6/2019	6:00	PST	145000	A
USGS	14144700	2/6/2019	7:00	PST	145000	A
USGS	14144700	2/6/2019	8:00	PST	145000	A
USGS	14144700	2/6/2019	9:00	PST	145000	A
USGS	14144700	2/6/2019	10:00	PST	145000	A
USGS	14144700	2/6/2019	11:00	PST	145000	A
USGS	14144700	2/6/2019	12:00	PST	146000	A
USGS	14144700	2/6/2019	13:00	PST	146000	A
USGS	14144700	2/6/2019	14:00	PST	146000	A
USGS	14144700	2/6/2019	15:00	PST	146000	A
USGS	14144700	2/6/2019	16:00	PST	146000	A
USGS	14144700	2/6/2019	17:00	PST	146000	A
USGS	14144700	2/6/2019	18:00	PST	146000	A
USGS	14144700	2/6/2019	19:00	PST	145000	A
USGS	14144700	2/6/2019	20:00	PST	145000	A
USGS	14144700	2/6/2019	21:00	PST	145000	A
USGS	14144700	2/6/2019	22:00	PST	145000	A
USGS	14144700	2/6/2019	23:00	PST	145000	A
USGS	14144700	2/7/2019	0:00	PST	144000	A
USGS	14144700	2/7/2019	1:00	PST	144000	A
USGS	14144700	2/7/2019	2:00	PST	144000	A
USGS	14144700	2/7/2019	3:00	PST	143000	A
USGS	14144700	2/7/2019	4:00	PST	143000	A
USGS	14144700	2/7/2019	5:00	PST	142000	A
USGS	14144700	2/7/2019	6:00	PST	142000	A
USGS	14144700	2/7/2019	7:00	PST	141000	A
USGS	14144700	2/7/2019	8:00	PST	141000	A
USGS	14144700	2/7/2019	9:00	PST	140000	A
USGS	14144700	2/7/2019	10:00	PST	140000	A
USGS	14144700	2/7/2019	11:00	PST	139000	A
USGS	14144700	2/7/2019	12:00	PST	139000	A
USGS	14144700	2/7/2019	13:00	PST	138000	A
USGS	14144700	2/7/2019	14:00	PST	137000	A
USGS	14144700	2/7/2019	15:00	PST	137000	A
USGS	14144700	2/7/2019	16:00	PST	136000	A
USGS	14144700	2/7/2019	17:00	PST	135000	A
USGS	14144700	2/7/2019	18:00	PST	135000	A
USGS	14144700	2/7/2019	19:00	PST	134000	A
USGS	14144700	2/7/2019	20:00	PST	134000	A
USGS	14144700	2/7/2019	21:00	PST	133000	A
USGS	14144700	2/7/2019	22:00	PST	133000	A
USGS	14144700	2/7/2019	23:00	PST	132000	A
USGS	14144700	2/8/2019	0:00	PST	132000	A
USGS	14144700	2/8/2019	1:00	PST	132000	A
USGS	14144700	2/8/2019	2:00	PST	131000	A
USGS	14144700	2/8/2019	3:00	PST	131000	A
USGS	14144700	2/8/2019	4:00	PST	131000	A
USGS	14144700	2/8/2019	5:00	PST	131000	A
USGS	14144700	2/8/2019	6:00	PST	131000	A
USGS	14144700	2/8/2019	7:00	PST	131000	A
USGS	14144700	2/8/2019	8:00	PST	131000	A
USGS	14144700	2/8/2019	9:00	PST	131000	A
USGS	14144700	2/8/2019	10:00	PST	131000	A
USGS	14144700	2/8/2019	11:00	PST	131000	A
USGS	14144700	2/8/2019	12:00	PST	131000	A
USGS	14144700	2/8/2019	13:00	PST	131000	A
USGS	14144700	2/8/2019	14:00	PST	132000	A
USGS	14144700	2/8/2019	15:00	PST	132000	A
USGS	14144700	2/8/2019	16:00	PST	133000	A
USGS	14144700	2/8/2019	17:00	PST	133000	A
USGS	14144700	2/8/2019	18:00	PST	134000	A
USGS	14144700	2/8/2019	19:00	PST	134000	A
USGS	14144700	2/8/2019	20:00	PST	135000	A
USGS	14144700	2/8/2019	21:00	PST	135000	A
USGS	14144700	2/8/2019	22:00	PST	136000	A
USGS	14144700	2/8/2019	23:00	PST	136000	A
USGS	14144700	2/9/2019	0:00	PST	137000	A
USGS	14144700	2/9/2019	1:00	PST	137000	A
USGS	14144700	2/9/2019	2:00	PST	138000	A
USGS	14144700	2/9/2019	3:00	PST	138000	A
USGS	14144700	2/9/2019	4:00	PST	138000	A
USGS	14144700	2/9/2019	5:00	PST	139000	A
USGS	14144700	2/9/2019	6:00	PST	139000	A
USGS	14144700	2/9/2019	7:00	PST	139000	A
USGS	14144700	2/9/2019	8:00	PST	140000	A
USGS	14144700	2/9/2019	9:00	PST	140000	A
USGS	14144700	2/9/2019	10:00	PST	140000	A
USGS	14144700	2/9/2019	11:00	PST	140000	A
USGS	14144700	2/9/2019	12:00	PST	140000	A
USGS	14144700	2/9/2019	13:00	PST	140000	A
USGS	14144700	2/9/2019	14:00	PST	140000	A
USGS	14144700	2/9/2019	15:00	PST	140000	A
USGS	14144700	2/9/2019	16:00	PST	140000	A
USGS	14144700	2/9/2019	17:00	PST	139000	A
USGS	14144700	2/9/2019	18:00	PST	139000	A
USGS	14144700	2/9/2019	19:00	PST	139000	A
USGS	14144700	2/9/2019	20:00	PST	138000	A
USGS	14144700	2/9/2019	21:00	PST	138000	A
USGS	14144700	2/9/2019	22:00	PST	137000	A
USGS	14144700	2/9/2019	23:00	PST	137000	A
USGS	14144700	2/10/2019	0:00	PST	136000	A
USGS	14144700	2/10/2019	1:00	PST	136000	A
USGS	14144700	2/10/2019	2:00	PST	135000	A
USGS	14144700	2/10/2019	3:00	PST	135000	A
USGS	14144700	2/10/2019	4:00	PST	134000	A
USGS	14144700	2/10/2019	5:00	PST	134000	A
USGS	14144700	2/10/2019	6:00	PST	133000	A
USGS	14144700	2/10/2019	7:00	PST	133000	A
USGS	14144700	2/10/2019	8:00	PST	132000	A
USGS	14144700	2/10/2019	9:00	PST	132000	A
USGS	14144700	2/10/2019	10:00	PST	131000	A
USGS	14144700	2/10/2019	11:00	PST	131000	A
USGS	14144700	2/10/2019	12:00	PST	131000	A
USGS	14144700	2/10/2019	13:00	PST	130000	A
USGS	14144700	2/10/2019	14:00	PST	130000	A
USGS	14144700	2/10/2019	15:00	PST	130000	A
USGS	14144700	2/10/2019	16:00	PST	129000	A
USGS	14144700	2/10/2019	17:00	PST	129000	A
